path,line,categories,source
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,320,dynamic_load,"bg = Util.Load(""MainGame/prefabs/skillUI/bg/bg_"" + bgType.ToString(), back.transform, Vector3.zero);"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,321,tween_transform,"bg.transform.localScale = new Vector3((bLeftPosition ? 1 : -1), 1, 1);"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,358,camera_coordinates,"setCature(captureCamera,Color.gray);"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,368,tween_transform,"GameUITweenAlpha.Begin(backSpr, 0.2f, 0);"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,369,tween_transform,"GameUITweenAlpha.Begin(catureTexture.gameObject, 0.2f, 0);"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,370,tween_transform,"GameUITweenAlpha.Begin(gameObject, 0.2f, 0);"
Assets/MainGame/Script/UI/ui_etc/spriteNumber.cs,37,tween_transform,"num[0].transform.localPosition = new Vector3(-gabX * 2, 0, 0);"
Assets/MainGame/Script/UI/ui_etc/spriteNumber.cs,38,tween_transform,"num[1].transform.localPosition = new Vector3(0, 0, 0);"
Assets/MainGame/Script/UI/ui_etc/spriteNumber.cs,39,tween_transform,"num[2].transform.localPosition = new Vector3(gabX * 2, 0, 0);"
Assets/MainGame/Script/UI/ui_etc/spriteNumber.cs,47,tween_transform,"num[0].transform.localPosition = new Vector3(-gabX, 0, 0);"
Assets/MainGame/Script/UI/ui_etc/spriteNumber.cs,48,tween_transform,"num[1].transform.localPosition = new Vector3(gabX, 0, 0);"
Assets/MainGame/Script/UI/ui_etc/spriteNumber.cs,54,tween_transform,"num[0].transform.localPosition = new Vector3(0, 0, 0);"
Assets/MainGame/Script/UI/ui_etc/vsUISetter.cs,78,tween_transform,"loseEffect.transform.localPosition = new Vector3(loseIndex == 0 ? -440 : 440, 110, 0);"
Assets/MainGame/Script/util/Util.cs,145,dynamic_load,"GameObject _obj = GameObject.Instantiate(Resources.Load(res), Vector3.zero, Quaternion.identity) as GameObject;"
Assets/MainGame/Script/util/Util.cs,148,reparenting,_obj.transform.parent = parent.transform;
Assets/MainGame/Script/util/Util.cs,149,tween_transform,_obj.transform.localPosition = pos;
Assets/MainGame/Script/util/Util.cs,153,tween_transform,_obj.transform.position = pos;
Assets/MainGame/Script/util/Util.cs,287,dynamic_load,"return Resources.Load(""TeamLogo/Middle/LOGO00"" + index + ""_M"") as Texture;"
Assets/MainGame/Script/util/Util.cs,292,dynamic_load,"return Resources.Load(""MainGame/Texture/logo/team"" + index) as Texture;"
Assets/MainGame/Script/util/Util.cs,297,dynamic_load,"return Resources.Load(""MainGame/Texture/logo/team_small"" + index) as Texture;"
Assets/MainGame/Script/util/Util.cs,304,camera_coordinates,camera.targetTexture = tempRT;
Assets/MainGame/Script/util/Util.cs,314,camera_coordinates,camera.targetTexture = null;
Assets/MainGame/Script/util/Util.cs,325,camera_coordinates,camera.targetTexture = tempRT;
Assets/MainGame/Script/util/Util.cs,344,camera_coordinates,camera.targetTexture = null;
Assets/MainGame/Script/util/Util.cs,397,camera_coordinates,camera.targetTexture = tempRT;
Assets/MainGame/Script/util/Util.cs,572,tween_transform,var native = obj.GetComponent<GameUITween>();
Assets/MainGame/Script/util/Util.cs,576,input_gate,tween.enabled = true;
Assets/MainGame/Script/util/Util.cs,604,tween_transform,var native = obj.GetComponent<GameUITween>();
Assets/MainGame/Script/util/Util.cs,614,tween_transform,var native = obj.GetComponent<GameUITween>();
Assets/MainGame/Script/util/Util.cs,625,input_gate,anim.enabled = true;
